Nbr_chambre,Surface,Code_postal,Date_achat,Prix
4,302.4232716660561,H4A 0D5,2020/6/27,431744.6339506847
5,298.0442070151686,H7E 5A2,2020/9/26,378694.8022812975
5,299.4183175745557,H2U 9X3,2019/5/17,375985.84651640785
4,302.29366873877177,H1G 7O0,2019/8/18,426767.920041622
3,302.88635367397956,H8E 7Q7,2018/9/3,422546.49626360874
5,294.2522262387774,H2Y 0K5,2017/11/23,380352.0107714221
3,303.6734026989873,H9M 2Z2,2020/6/27,387197.45048427145
5,298.12514626213607,H3I 2B1,2017/11/6,387094.62135658466
5,296.3496544378856,H3Q 1J1,2019/10/3,429326.7479286907
4,299.63696758849403,H9O 9N3,2017/7/14,406806.7731523192
4,296.985297866478,H4B 5Y0,2018/8/19,384204.2009362865
5,299.58686066831564,H7P 3N3,2019/3/15,400681.1870814175
5,299.81696045314635,H8A 0K9,2020/11/6,390476.6852880796
4,301.2006954284045,H0Y 1J3,2018/9/19,376284.2661087201
5,298.0553677973517,H0C 4N0,2017/6/23,403795.03307781776
5,299.1823042501035,H6G 1F1,2017/9/19,427427.1474303997
5,303.4379347726551,H6G 4U8,2020/4/9,420887.7494257323
3,303.46897145761307,H0R 2A7,2019/4/21,363590.08433813846
4,296.70696919024704,H1S 2S5,2017/5/15,390442.91104078974
4,299.2195079090979,H0V 6C3,2019/7/10,382070.05728765024
5,298.6356234998282,H3Z 7K6,2017/5/13,362760.14714477415
3,297.9292169147463,H3K 7G3,2020/11/16,418946.4060831271
4,295.33575240392736,H7M 2V9,2018/8/16,397466.0433947466
4,300.23909060554905,H7M 5V2,2019/6/7,410662.04014346865
3,301.9372715105343,H9T 4E4,2019/2/16,380822.54038542474
3,295.9634296829265,H4X 6Q6,2020/5/25,398403.73194899625
5,294.49120003080134,H0A 7E1,2020/6/23,408672.01209144463
3,297.9043311481975,H2Z 7C3,2017/8/21,400858.4701631957
4,305.50060885673537,H6O 3G6,2018/2/9,404200.05073847686
5,300.52412132887764,H0V 2A8,2020/3/12,379062.1379179063
3,293.4690796307352,H0N 9N8,2019/4/12,429696.85753900796
4,302.7142121540615,H2D 5Y5,2017/4/22,402752.40720651764
3,300.44151719152956,H4B 2L3,2019/10/24,410595.81939896964
5,300.32013770054556,H6O 1S9,2018/6/6,386308.6235626717
5,297.19165763892954,H3I 7N5,2018/3/9,438221.39164937846
5,305.70791143244287,H7F 2J4,2017/3/18,403620.64817435085
3,296.40166112874056,H3J 2M7,2020/7/25,399835.5121585526
3,299.1091652761191,H8O 3N3,2019/7/8,405213.47459589754
4,300.6708273859319,H2T 3M1,2018/4/17,429421.40172189765
5,299.99086676745,H2D 8V3,2018/9/22,390265.0959695271
4,298.5801118577251,H5H 2C1,2019/10/9,409845.51971089933
4,299.3902877294022,H2Y 3X6,2020/3/24,401215.1974734601
3,298.8749638559564,H5V 2D4,2020/8/27,406235.1898234849
4,298.8263426719286,H2E 7Y9,2020/8/22,369335.7339749925
5,300.41109617177057,H8E 5Z3,2017/4/3,420869.8180448937
3,297.2425807657558,H7F 2K3,2019/2/11,400830.4432003663
4,302.6331189886246,H0G 1H0,2018/1/2,412554.6644869992
3,305.9730498551798,H8B 8T6,2017/4/20,373077.9722073329
5,299.42107762137374,H8K 9W5,2018/4/26,395119.2000599271
3,296.7390720394368,H6X 0Z4,2019/8/10,377593.8810876217
3,294.303047007186,H9O 7D0,2020/1/6,403187.6195285179
3,301.5817745830275,H9P 2R5,2019/9/7,440828.2933422212
5,304.0933770425719,H7Y 9O0,2020/11/12,405386.8408537329
5,304.56020947625905,H8G 8L8,2019/6/9,379140.167287066
3,301.8416292315623,H2A 2R2,2020/6/15,418733.3977642871
4,303.03556687948657,H3T 8Z0,2019/1/14,397996.24307990714
5,297.9715619330941,H9C 7E9,2019/3/6,424772.3461626021
3,296.9011746870517,H9N 1S8,2019/4/7,434095.3707077582
5,303.35981986896553,H4A 0E3,2019/3/25,407462.15147999424
3,296.97184145478394,H3Z 9I1,2018/6/26,414860.1377756195
3,302.6046364611644,H3Y 1X3,2018/2/14,409376.5177656941
4,302.14937235187546,H7Z 9T5,2019/8/16,424871.16030282876
3,302.1400219609535,H4T 6N7,2018/2/22,394036.8871703417
5,302.9673063411568,H2B 8B6,2019/5/25,406551.02899070363
5,300.50903736501095,H1V 4S2,2017/2/25,384277.764899569
3,297.1231181593166,H7P 0T2,2019/3/8,398411.1699391038
4,301.15316126296995,H4N 2J9,2020/1/2,401163.6176593742
5,298.56631839468014,H1S 4D6,2017/7/7,383731.6373241679
3,304.13880961311924,H7J 1C3,2018/6/22,402070.2742324426
4,300.5251177537348,H3C 2J0,2020/2/12,376564.30811786343
5,292.45558020403627,H2R 2L7,2020/2/17,425892.34814245056
4,299.1393412373916,H8D 2R2,2018/4/5,418077.97940503375
4,303.46058321341155,H9C 1V2,2018/3/5,432552.19628413895
3,296.472810014397,H3I 3B3,2018/10/2,416273.18474746123
4,298.4895161492721,H5X 3T7,2017/4/27,406879.87593041983
3,303.05105267281607,H7L 8L4,2017/1/26,374418.9912142615
5,298.3573832099221,H8J 1M1,2019/9/10,361379.70530764316
3,298.22673473932264,H5E 5A3,2018/11/2,392729.4773773404
5,304.50796307090667,H1F 2Q5,2020/8/26,424283.9069627555
5,304.0877780838595,H4V 9F3,2019/1/5,392292.6808584007
5,298.6778403646325,H6V 5H2,2018/5/27,398061.5660880554
4,301.9469145159559,H7X 6W7,2019/8/4,388817.15610322246
5,301.40011733621304,H5J 8A2,2018/6/26,417195.5432856069
3,296.54772933269544,H9C 9N0,2018/3/9,438263.67362061486
5,300.30881177176514,H7Z 4B6,2017/3/11,395439.4982404883
4,298.19731316805166,H5I 0S3,2017/3/11,388712.28939458734
5,300.254540680585,H4T 4M3,2018/11/8,438520.0106003989
5,302.95562395105185,H0P 8X6,2017/4/18,412664.5400019191
3,302.7340512096251,H4A 3R6,2019/9/24,418494.9425368075
3,297.66064315982715,H6B 9X9,2017/3/1,426060.8136200493
5,303.5692080063527,H9Y 5H3,2020/3/24,361758.5528798327
5,298.3865617457364,H2V 8N9,2020/7/3,378535.36019202915
3,303.484030205778,H2B 0M5,2020/10/14,376344.0284691716
4,299.4802642411852,H0I 0N8,2020/4/8,378185.8633839161
4,300.9802787598052,H3C 1L3,2018/5/24,367562.8583246529
3,300.07357902310315,H5E 5N5,2018/10/19,384435.0606894776
4,296.34757256443936,H8B 6N4,2018/1/4,434991.3483197438
3,299.3681604921508,H9I 9U7,2019/3/1,379739.680882202
4,301.3897476332304,H5N 4U9,2017/11/10,415024.9665000385
3,304.82799355505756,H3M 8W8,2018/11/27,373130.1113444514
5,296.8923066875555,H7J 2N5,2018/2/27,384049.97760309675
4,294.6940882983255,H1Q 2C3,2017/10/13,386656.5072794693
4,296.7204897225068,H1T 5O2,2020/11/19,409594.89971074485
5,298.0250285646098,H8O 1D2,2017/1/18,396254.61740350054
3,296.581577338766,H6G 2D8,2020/11/19,394240.3340812592
3,297.6943767302845,H7U 4G7,2019/9/2,436098.1863787457
4,300.680028487667,H1Z 6V6,2018/8/15,411733.9640632058
4,303.60721218373345,H3J 8R1,2019/7/8,367036.2099862944
3,299.47879475264347,H5V 3A3,2019/9/19,408019.4525577212
4,292.9752140833636,H6G 4H5,2018/9/25,386962.08188385156
5,302.45763397118566,H3Z 5Z2,2019/7/7,390380.6572621955
5,300.699551132325,H3J 1Z4,2017/2/7,433405.1221469508
3,297.3288168084543,H2F 8T2,2018/2/14,372373.15265310125
5,306.8250939852284,H5V 9M7,2020/5/18,437868.87471256213
3,296.22160775839376,H9Z 0L4,2017/7/10,408263.1525543311
3,305.53319178445395,H2Y 7N0,2019/2/6,392742.53258234286
3,296.5164597376211,H1B 1L3,2017/4/1,419038.9508657325
4,296.623726298445,H8F 4F5,2017/8/16,436387.1393294735
3,294.7464635705592,H1Z 7M2,2017/7/21,407729.901164871
5,299.49236349414304,H6T 5X0,2018/9/19,415671.584696732
5,303.7973125809179,H6H 3T3,2019/3/15,424927.69711131766
5,297.31418626837336,H1C 5M5,2019/1/1,381554.2368726424
4,301.4473064693031,H2K 7F1,2017/7/21,392736.5130898349
3,296.16402919582373,H2E 1L7,2017/4/25,421775.2830550721
5,298.05709277888957,H8I 1W8,2018/5/23,403026.7110839385
3,298.38285007462764,H8I 7A0,2017/11/24,391267.06803027715
5,300.7620483352597,H3C 5J9,2020/11/8,384735.9939745673
4,299.6651764074306,H1U 5Z4,2019/9/10,395994.21633549314
5,298.6881860942579,H9Z 0I6,2017/3/6,375291.8947267029
4,298.8631503717935,H5V 9L6,2018/10/7,413616.01144660014
3,298.00275314130334,H5P 6H4,2020/11/23,368606.9264736983
4,298.6155553462028,H7U 7Z7,2018/4/13,409058.30746818916
4,297.9341507657937,H5L 0L0,2017/3/22,421994.038444216
3,299.1914354768395,H0A 8M3,2019/3/14,416430.8440328554
3,299.7422062874355,H1L 6M6,2020/6/8,380602.23143668694
5,298.43362518358896,H5R 5I9,2020/5/2,383063.64745583606
4,302.5713187222053,H6A 1R4,2018/8/25,373787.7673498513
4,297.82666116291625,H4E 5M5,2019/5/11,397207.2401856035
4,296.7228105466967,H6P 9U1,2020/6/18,392354.6839047645
5,301.13572940969937,H5P 5M5,2018/2/15,397050.44877037546
3,300.4123484762223,H7C 1F4,2019/3/17,405397.5642128896
4,301.18185044683185,H8A 3W1,2019/9/16,429469.530175342
4,297.49396045353984,H6V 3G8,2019/2/12,401255.27785323065
4,299.6857155917735,H8U 1S8,2017/8/8,411007.02336317993
3,297.448861569789,H1M 7I5,2017/11/16,420406.4251510982
3,300.5095620930398,H1Z 8Z3,2019/9/13,417310.5220202911
3,303.15255365104025,H5D 6X1,2018/3/8,391383.61091028457
4,301.1587795667356,H9K 4Z0,2018/9/14,403353.41662822297
3,301.69864293137425,H4L 5J4,2018/10/16,412607.4140936135
3,296.3685730564781,H2F 5Y9,2019/4/11,406292.2855691244
4,307.90988465810096,H6Z 6S1,2019/11/20,419708.63482394017
4,303.55098095302975,H6U 5T8,2019/9/13,397564.07488471223
4,299.52273957079757,H3T 2G9,2017/3/12,382702.8859931925
4,296.2158698988126,H3Q 8O6,2017/9/27,379350.1562073454
5,301.33451250541606,H7L 1P2,2018/7/10,434289.706386733
5,296.1309274649958,H2L 8B5,2018/8/24,403768.08603749576
5,300.3840759516125,H0P 5B0,2019/1/5,414841.4009872211
5,297.11884658031215,H8F 0N6,2018/1/19,364869.10905523575
4,304.1126494767436,H8D 4G3,2017/6/18,393651.8239877822
4,302.99424909485964,H8K 0A5,2019/7/8,388271.44947009603
4,297.1927833326483,H0X 6L6,2019/8/12,405426.8918597976
4,300.4935671785953,H7G 1Q2,2019/2/9,405005.56574153644
5,301.9075029265269,H4Y 5J5,2020/11/26,409503.72739570896
4,298.5946260685639,H4M 2M7,2019/5/22,394280.40580904006
5,302.9749031104081,H0F 3X6,2019/4/24,401006.7988323171
3,295.91064362101173,H3M 0F2,2017/7/24,401521.30120438413
3,296.74787257167986,H3P 4S6,2020/2/9,380356.3056145901
5,301.17330728768167,H5W 7B4,2019/8/20,395122.1501852769
5,302.07733056369085,H1H 4Z1,2017/7/16,412617.0905373045
3,297.9214292295567,H2C 6F3,2019/1/23,422476.6160723255
5,304.0661650250316,H0B 4J3,2019/1/18,451677.14771686593
4,296.4152058507233,H6S 8Z5,2019/10/12,427229.413333744
4,305.7752553919785,H1Z 4Z0,2020/7/22,357582.0827063945
4,297.3626307480099,H9L 2B9,2019/8/4,391379.8237274236
3,302.94254605539595,H8Q 0H5,2017/11/13,378198.75846328225
4,307.8212459204482,H5U 7D3,2017/1/26,389257.518751324
3,303.70147341011614,H6J 4V7,2017/6/27,404391.0461331826
4,302.50110955797805,H4W 5B4,2019/4/23,374327.01799187396
3,298.29508444040874,H3B 1L5,2020/7/11,405965.3971434281
3,301.81834787357354,H7C 1Q4,2019/2/16,387234.53231451905
5,299.7608411523909,H1J 0V1,2020/1/6,437842.63441802206
4,298.6734142394639,H5Y 0I8,2017/10/21,361818.93331375514
5,293.4536551345486,H4L 0H5,2017/9/20,378744.61846103554
4,296.5684976852697,H8Z 2V9,2019/10/12,385481.7198030656
5,291.06106653810446,H4I 0W0,2019/6/3,446549.2230081622
3,297.26514472068374,H4G 6R8,2020/3/21,404030.5067580048
5,298.69978581862244,H6A 5R7,2020/9/2,415724.8965666042
5,300.3058413159838,H5P 7Z5,2020/2/13,389672.7397585585
3,299.88702077855436,H8Q 4E0,2020/1/13,399507.733930993
5,304.79955622480213,H9K 4S7,2020/3/16,414204.42766812554
4,308.5812419695542,H0O 2P3,2019/11/1,379526.04083106766
3,299.4396258723072,H8G 2X8,2018/9/15,446331.6712927522
3,305.3544556587562,H7H 8Q1,2018/1/18,416309.5898865884
5,301.05491902539353,H6X 1P0,2020/5/8,439204.168093838
5,296.9601857403716,H8J 2V6,2020/3/19,404225.2659300305
3,299.5300165103018,H5O 2O2,2017/5/26,378467.82046183
3,298.0808804256349,H3S 4Z3,2019/8/20,383652.0464245532
4,302.34914059074407,H7J 8G9,2019/8/24,449997.69114908495
3,298.99037683753835,H0F 0K4,2020/7/24,401475.7591467966
5,298.48678419077015,H0Q 6B4,2020/11/18,357405.7145158227
3,301.45165288511794,H1G 9F9,2019/4/14,379950.53246622346
4,300.75864989640496,H4K 0R7,2017/2/12,403180.62666650064
5,298.56894885517505,H2I 6V7,2019/10/7,387307.16568387573
3,297.74135180449133,H4D 8Y1,2020/8/2,389991.0119707535
5,298.69742273528385,H2V 8Z5,2017/6/13,393092.56736409187
4,299.7551249335266,H9Y 5Z4,2020/9/1,388559.8138220095
5,299.85004290139034,H9P 9K1,2018/6/27,384227.2279327742
5,297.30393821876015,H1G 2D3,2019/10/14,423623.4231602878
3,305.80137497524703,H4G 0H6,2017/6/4,377801.27902264334
5,300.37125541868994,H3P 7A4,2017/8/25,419324.85568067356
4,303.1130106996841,H5Z 5E5,2018/5/21,413262.25346203195
5,302.07537776127,H1J 2D8,2019/8/21,405815.2190730613
4,297.753810239807,H4W 4C0,2018/2/16,396989.322114687
3,302.5219960862157,H6F 2K6,2019/7/9,380817.39530235913
5,297.80434790592915,H2D 4U2,2018/3/16,389107.41952804837
3,300.5474479694191,H3B 7T5,2018/9/6,390679.37985706923
4,302.179331031487,H5G 0Y4,2018/4/20,408553.12903789635
3,301.33903586349766,H9J 9A0,2020/7/6,419735.561869455
4,302.4008479888846,H3O 6E1,2017/3/20,398719.3561174904
4,295.546645923843,H7R 8B3,2019/5/15,419993.2747962488
4,298.3694234364672,H5X 5P6,2020/7/23,390633.6148564064
3,302.35230059796606,H4T 6S4,2018/3/8,377940.73368045356
4,304.52116695401094,H5Z 9I7,2018/11/3,390516.13811230264
4,299.06960500221015,H9A 8P3,2018/10/20,390285.06989319215
4,291.9473364183957,H4G 7B2,2018/6/10,385733.06748495053
4,295.9460226597839,H4E 6F4,2020/10/20,385012.4850603114
4,296.67260236506036,H8X 7C8,2017/2/11,415876.78901494504
3,301.00563239227137,H4N 9P2,2019/11/21,398544.0557374758
3,299.32686741285113,H3F 7X6,2020/7/19,400751.3713445336
3,299.4707017098819,H6C 1W2,2017/6/4,382024.82879902713
3,298.1706398931824,H0E 7L3,2019/6/3,388356.08206219773
5,305.5905447600754,H2O 6D8,2018/9/5,390032.29166520684
5,300.1637881613698,H7L 5R0,2020/1/16,401718.9823353594
3,301.23571683530383,H7J 3Q2,2020/9/26,395642.86099951406
5,305.0196806939445,H6Y 5O6,2019/8/2,399118.0899980347
4,293.55061915221046,H6A 9H4,2020/5/1,377044.2284645899
4,302.4464771337018,H6C 7B2,2020/2/21,412363.7546035486
4,301.62164289357224,H6B 5N6,2019/1/5,381955.62502155785
5,307.3786172245422,H2J 6G7,2017/2/26,388817.54423433496
5,300.1005753766543,H7E 4T7,2018/7/26,393350.7723432257
5,304.21932806906733,H2H 0T7,2019/1/4,404989.2715654569
4,293.7908352405783,H9A 6E5,2018/4/23,400175.85525437
3,299.4778418324365,H3N 6S8,2020/5/2,403209.6427821958
3,299.8048070942456,H3G 4N0,2020/11/3,429037.08018503996
4,298.59079227764005,H3L 4A7,2017/2/7,397259.669292855
4,301.6633207647594,H1Q 1D1,2019/2/1,380101.1759388439
5,299.2982013672468,H6T 9W4,2020/11/24,402979.4353191741
4,302.8213830440719,H5F 6M9,2017/2/22,402378.98380579887
4,305.14898565888467,H9Q 7R1,2019/6/14,381098.9921012307
5,302.4537559392188,H0P 2U4,2019/2/24,390979.9712772272
4,301.26549445578377,H7K 2E5,2017/2/10,362923.3569346753
3,298.4332117904325,H7L 0R2,2018/10/11,412799.664928648
5,304.35123504857813,H0Z 9P5,2018/3/18,387371.1488683428
3,302.34923903442177,H9A 3P3,2018/1/2,393039.04630474816
4,295.39529591845366,H8Q 5X5,2020/4/19,397091.13694443536
5,302.9037631641349,H4Z 3Q7,2020/2/15,406698.4138828006
4,299.2377309269727,H8J 8E9,2017/2/15,383219.65938257275
4,293.5204130712432,H3P 4J7,2017/8/20,402594.453130042
4,297.78126152828435,H0V 7L3,2018/10/23,420737.8698792097
5,303.54350291936015,H1G 2U8,2017/8/23,404929.2896591831
4,301.6160910350589,H2O 7K6,2019/10/25,357942.33989308355
4,300.12059823980695,H4M 7H7,2018/7/1,405569.60543962003
3,306.37945398822274,H4E 3S4,2017/7/27,389480.9359099635
5,298.71893431214977,H2J 0P8,2017/7/26,406723.4805685499
4,304.3564755802303,H9G 7W6,2020/10/1,427216.3166932907
3,305.8381300234578,H0V 5A7,2019/1/12,410383.8213089591
4,299.76587346565964,H6R 0Z6,2018/3/7,391147.8935608496
5,306.8368154856091,H5E 8R3,2019/6/3,382530.06966227427
5,295.56276318927434,H6E 4Q4,2018/7/3,432642.0380755429
3,301.953461349721,H7Z 5W6,2019/7/15,408552.018346814
4,295.90701593452326,H2P 2A7,2019/11/22,401449.5331088429
3,303.36134419624517,H4G 2W5,2020/4/20,426794.8272243363
4,296.74232471554404,H6M 1P2,2018/7/2,401024.9910959448
5,300.0327468903879,H5D 3K7,2017/10/26,403855.8459867114
3,296.2914276513897,H7X 7A3,2018/9/1,391052.49054181634
5,299.92336376765684,H5Z 8L2,2018/5/3,354328.5765753025
3,300.96986167793347,H3D 1W2,2017/2/7,348770.95240138663
3,302.5539353286627,H9L 2T0,2017/11/9,400521.4177075236
4,297.72733061047353,H7X 3P9,2017/11/5,416912.29061417567
4,296.5723150363453,H1Q 0O3,2018/9/4,375817.39758230885
3,301.3749799824841,H3V 8Y0,2020/7/4,402150.9382499551
3,303.12304782697817,H3W 9B8,2019/7/25,412748.2812604486
5,294.43536853582276,H4K 4Q6,2020/8/17,399387.03759789857
5,297.55676118585086,H5P 8U7,2020/2/12,385431.43158390495
5,300.08316784744306,H2C 9Q0,2019/2/14,436328.28940244095
4,301.30585001792326,H6H 9U1,2020/3/19,415859.35215772653
3,299.41927986750414,H7H 8B0,2020/2/5,393251.13848777965
3,300.91558697949563,H4I 9P2,2019/7/16,422278.7000075039
5,300.49728235090964,H9Y 6I2,2018/2/12,380005.4856774023
5,304.41039908290145,H5K 7Z8,2018/1/24,401371.7676971129
3,300.07226994155155,H9B 6C5,2017/3/13,395297.23318913946
3,302.42590772600914,H2K 4S5,2018/1/14,375980.5730350346
5,296.8805454787482,H8B 6V5,2020/6/3,407245.39446132607
5,300.75554839272615,H6K 2M7,2017/9/19,445111.61389498966
4,293.981809286685,H3Q 1Q2,2017/2/18,398547.5705994716
4,298.4544457901106,H4C 5P2,2019/1/12,390511.75889330264
3,298.7530953231246,H2R 1V7,2018/8/1,382946.19316743495
5,298.95155482023756,H3R 5K7,2018/9/1,403359.97505754675
5,298.59665397056665,H5K 1N7,2019/4/9,418078.9658285413
4,300.9395596143904,H9W 7B5,2020/8/6,394878.08750693477
4,304.0048440643006,H2L 0L4,2020/4/19,387700.64482320973
3,303.75241077326257,H9C 0Q6,2020/9/2,410791.7914085622
5,298.2579167632825,H0I 3L9,2019/5/20,371497.5880224611
4,303.22473210501425,H7K 5G6,2018/3/17,399425.3328194179
5,302.2422222828194,H7M 3Z7,2018/7/11,348602.08242950897
4,302.93983766479477,H8U 6W4,2019/11/20,388809.834685935
5,302.2641405591465,H9J 5U6,2018/6/4,395871.3419463042
3,298.830652653797,H9T 1Y8,2018/1/23,425456.6848399149
3,304.7584019700657,H9Q 5V7,2020/1/6,418720.57307110145
5,299.6463454313582,H7Y 2Z1,2017/9/13,400615.2687762054
5,302.7437853488485,H4R 2W2,2019/1/16,434170.90024946025
4,302.0923693450313,H0W 5D3,2018/7/4,386568.82420343295
5,300.4490292129069,H1M 2H4,2020/4/15,375535.1506692742
3,300.67228658500846,H5J 9A2,2020/10/12,407804.8573989615
5,294.4395912184879,H5S 4O2,2019/1/1,433020.3331999476
3,302.0205929113797,H5S 2W8,2020/4/23,409434.6739669261
3,299.7764852479308,H1Z 9U1,2017/10/21,384521.00316260976
5,297.57376814711773,H3L 9O1,2018/5/6,390140.7475417961
5,304.80169227324694,H4H 8N6,2018/2/14,402296.17668950174
3,303.96474532149085,H9C 0Q6,2019/6/20,403725.3443169418
5,302.2435303236818,H7R 5H8,2019/6/11,412949.4316715338
5,304.98575616058463,H8Y 7U0,2018/6/19,437376.40093565296
3,301.34500043211216,H1V 6S1,2020/5/6,408890.4478317518
4,300.64297188119974,H5C 4C3,2019/9/17,360162.9104610774
5,304.3229474343837,H9B 6V2,2020/2/2,403377.12113705004
4,296.3152297254698,H7B 8I8,2017/11/8,395465.7202644089
3,298.42726219710244,H4R 7E2,2020/3/16,417943.21876874496
4,302.57418382402386,H0N 5Z8,2019/2/19,411810.3407027062
3,300.6530088759709,H5V 4G6,2020/4/11,426374.1766181135
3,296.8545763189357,H3U 3Z1,2019/8/17,398216.660751886
3,293.31811753942117,H3F 0S8,2019/1/25,386926.7357175451
4,301.0100172982142,H6C 0E1,2017/1/24,452464.53484745225
4,299.0267564768191,H2P 2J0,2020/5/24,395091.8262524893
5,301.67868347273156,H1I 8M9,2018/1/17,370877.8755343933
4,294.93773566057797,H1E 5N5,2017/4/18,421491.123425678
3,300.08464770264203,H8R 2I6,2017/2/26,397143.21941940015
3,301.63568787662365,H0S 1K6,2017/2/18,393748.879394562
4,303.1560110568033,H1A 3J2,2020/4/6,399074.06022531394
5,301.80889715231,H9V 7Z7,2019/1/4,389084.18891142117
4,298.9764244625653,H4C 4M3,2018/2/23,373813.77655808255
4,300.4056594686186,H9V 6Q9,2020/3/16,426639.13915479043
4,300.19792127573237,H2W 1B0,2019/2/7,369724.10963989876
5,300.37381635962026,H7X 1Q5,2017/7/27,400870.7783245143
4,297.6635149128885,H2T 3C2,2017/7/4,390320.02469711966
4,299.82795216726333,H7Q 3U6,2018/8/8,397308.83082605305
3,302.51833561378186,H1P 6J5,2020/7/27,392462.8462957089
5,298.003851547642,H1M 4O0,2020/11/22,408864.630316083
5,294.18804192071354,H6L 7T0,2019/10/2,428797.14240007836
3,299.07826198398755,H5P 5G7,2019/10/9,433095.21457304276
3,300.23242732797144,H5S 1N5,2020/3/7,391368.2698137536
4,297.5970753845474,H6P 2R9,2020/8/2,386611.76372433134
3,301.1348859992719,H1E 3A8,2020/3/20,403061.39093409566
5,302.1267644256368,H5C 4W4,2017/6/19,392332.1872370777
3,302.45677899595256,H8J 2D7,2019/2/10,394605.12522838585
5,306.05253873599645,H9K 3R6,2019/9/24,378195.5711048592
4,301.58953456005685,H8Y 5P9,2020/5/8,402575.1439144969
5,299.8786877438227,H2W 3O9,2020/7/6,423753.96619802853
4,302.8001311097574,H9G 5M3,2019/8/7,419205.7225454526
4,297.42921386580167,H4O 3I7,2018/7/11,368512.8468703941
4,298.9281750591698,H1D 3W1,2017/7/21,365571.0139971722
4,303.09855482263174,H6F 6F1,2018/4/1,386401.7638675808
3,301.3576999653023,H2O 7V0,2017/2/26,422589.09822431277
4,305.7834647335345,H3S 3F7,2020/1/18,403142.56886502047
4,304.6274907807882,H4X 2K7,2020/3/15,385128.6099414156
4,302.1432252679357,H7Y 4H1,2018/3/7,391281.5133665009
5,303.2557084823238,H7R 1O1,2019/7/5,400962.7549752063
5,303.10127958693795,H4G 5K5,2020/5/26,387384.06519617664
3,301.70494926777025,H4B 3Q0,2020/11/13,372234.7629879831
4,299.04535364603385,H9G 6Y4,2018/1/12,396348.20554217126
3,297.01577594473815,H6Q 5Q5,2019/6/13,438128.1553237829
5,301.8275236517203,H9T 7B3,2020/10/5,367236.76049958076
3,303.08522445708786,H6D 6S1,2019/9/11,395341.70441639936
3,304.34397763501613,H1T 8X9,2017/7/4,404957.63710761134
5,303.48065511539295,H6K 7A2,2020/1/6,383317.5417937468
5,302.7296435091869,H9R 9F5,2018/10/16,418930.15625326696
4,302.0611270176296,H0K 6T4,2018/8/20,422675.2631991081
5,300.6618084528044,H6M 9L4,2020/1/6,348853.22456074745
3,297.776351586671,H1E 7A2,2020/6/8,392441.3069508636
3,301.91048859364645,H6Z 5W7,2019/7/14,382451.1383760105
3,302.0976043135623,H8K 4R4,2019/2/22,399721.89678934653
4,305.556710751191,H1B 6J8,2019/5/16,396840.99428746663
5,299.5542970847488,H9R 4W9,2017/1/23,397879.70671931456
4,299.27387760302656,H0A 3Z4,2020/6/11,443976.35056088096
5,303.34781958600763,H2G 5P3,2017/6/13,399599.0007200975
5,295.3935021403787,H1N 5D3,2018/1/21,435793.57065556257
3,299.4157158310671,H6O 9H7,2017/5/2,394130.3946967742
5,302.47853700129906,H8U 7E1,2019/3/19,430389.2924481975
3,304.23791317723743,H2B 0L2,2018/7/9,384548.1909711672
3,300.3259479734206,H8B 0O4,2020/4/21,413338.07168948493
3,302.434408572328,H2R 2D7,2019/11/26,398287.0503226056
5,304.7560140620493,H9G 7P4,2017/10/19,409533.586547477
4,293.4692935022572,H4R 0S2,2020/5/6,449931.7897483242
5,303.6660554396325,H9T 7A7,2020/6/10,418400.07075489213
3,303.2253340434474,H0M 1R6,2020/6/23,405154.17975638376
3,303.1410877878588,H0J 4M9,2018/3/25,402153.93297047785
4,301.4861908110105,H0Y 1A0,2018/3/20,380312.39574466937
5,308.3196833791563,H8M 6U5,2018/10/26,381036.45433404617
5,304.6753943103632,H8P 6G1,2020/6/23,436030.515708856
3,302.5019746568297,H5H 7X7,2020/9/7,396254.00653038674
5,292.248290756322,H3X 3K1,2018/2/8,419278.396611398
5,297.1020556363475,H7U 8I2,2019/4/20,397181.86105344974
4,301.9963149768894,H9I 4X1,2020/6/10,415255.85505271016
4,303.4644898738224,H3C 1R4,2020/10/7,401373.752476719
5,300.95969799373404,H8X 6Q0,2020/6/2,435913.6929316309
5,300.555451216666,H3W 4H6,2019/2/8,371248.5305500705
3,298.56955739866214,H8M 9J9,2017/4/14,392287.18085642735
4,296.71910234616485,H0G 0I4,2020/11/7,409246.17813812214
5,300.3820177750074,H6V 0C1,2017/9/25,421839.6750309444
4,297.17455927725854,H3Q 7U9,2019/10/21,364552.836352422
4,298.44718287629274,H0J 2B5,2018/1/14,415218.93079731136
3,298.4156362347562,H2V 8L2,2018/4/15,423965.4960054891
5,299.2971275862261,H3G 5Y3,2019/3/4,401841.4374611622
3,303.6624462911635,H4A 3J8,2017/2/4,355735.85967151576
5,298.08479079635816,H8A 8V5,2020/7/6,381520.3907210872
4,301.0839184743807,H8G 8P9,2020/7/22,412115.52256626677
3,301.315032325936,H7R 2M7,2020/5/16,389488.5092777863
4,300.72327605390234,H0V 7X8,2020/9/23,401002.16888449923
4,302.2769200998594,H9O 6T9,2019/6/19,431868.77612946776
5,299.79121349263175,H7V 6H3,2017/7/4,411434.05335954134
4,296.4668854195115,H8Q 3H3,2020/11/8,392995.68702482147
4,297.3515922400676,H7D 2V5,2019/11/4,404949.17202264076
